sampleid,x,y
6113,646,1
6114,659,1
6115,187,1
6116,468,1
6117,202,1
6118,887,1
6119,313,1
6120,546,1
6121,645,1
6122,943,1
6123,443,1
6124,61,1
6125,759,1
6126,170,1
6127,148,1
6128,160,1
6129,847,1
6130,124,1
6131,353,1
6132,220,1
6133,963,1
6134,381,1
6135,555,1
6136,413,1
6137,349,1
6138,422,1
6139,403,1
6140,941,1
6141,795,1
6142,366,1
6143,498,1
6144,665,1
6145,544,1
6146,677,1
6147,314,1
6148,909,1
6149,658,1
6150,509,1
6151,674,1
6152,291,1
6153,954,1
6154,709,1
6155,794,1
6156,534,1
6157,978,1
6158,952,1
6159,549,1
6160,136,1
6161,888,1
6162,67,1
6163,457,1
6164,499,1
6165,187,1
6166,514,1
6167,910,1
6168,403,1
6169,825,1
6170,646,1
6171,153,1
6172,715,1
6173,439,1
6174,173,1
6175,998,1
6176,486,1
6177,96,1
6178,1025,0
6179,795,1
6180,248,1
6181,149,1
6182,510,1
6183,458,1
6184,109,1
6185,488,1
6186,318,1
6187,46,1
6188,117,1
6189,950,1
6190,98,1
6191,494,1
6192,866,1
6193,456,1
6194,959,1
6195,843,1
6196,136,1
6197,112,1
6198,981,1
6199,239,1
6200,336,1
6201,230,1
6202,214,1
6203,95,1
6204,733,1
6205,991,1
6206,515,1
6207,346,1
6208,140,1
6209,248,1
6210,710,1
6211,964,1
6212,207,1
6213,587,1
6214,209,1
6215,313,1
6216,426,1
6217,165,1
6218,776,1
6219,302,1
6220,761,1
6221,940,1
6222,987,1
6223,597,1
6224,1004,0
6225,39,1
6226,958,1
6227,58,1
6228,813,1
6229,395,1
6230,588,1
6231,640,1
6232,47,1
6233,895,1
6234,607,1
6235,290,1
6236,57,1
6237,48,1
6238,283,1
6239,140,1
6240,936,1
6241,212,1
6242,121,1
6243,435,1
6244,286,1
6245,955,1
6246,579,1
6247,408,1
6248,760,1
6249,263,1
6250,303,1
6251,902,1
6252,927,1
6253,708,1
6254,7,1
6255,53,1
6256,258,1
6257,94,1
6258,505,1
6259,1003,0
6260,407,1
6261,664,1
6262,825,1
6263,642,1
6264,924,1
6265,832,1
6266,207,1
6267,202,1
6268,417,1
6269,164,1
6270,928,1
6271,645,1
6272,526,1
6273,853,1
6274,534,1
6275,954,1
6276,953,1
6277,352,1
6278,892,1
6279,719,1
6280,353,1
6281,299,1
6282,505,1
6283,935,1
6284,1012,0
6285,449,1
6286,913,1
6287,772,1
6288,162,1
6289,767,1
6290,385,1
6291,706,1
6292,1013,0
6293,546,1
6294,261,1
6295,772,1
6296,669,1
6297,393,1
6298,265,1
6299,240,1
6300,514,1
6301,562,1
6302,158,1
6303,1008,0
6304,172,1
6305,822,1
6306,494,1
6307,65,1
6308,714,1
6309,149,1
6310,823,1
6311,724,1
6312,115,1
6313,7,1
6314,91,1
6315,638,1
6316,612,1
6317,264,1
6318,993,1
6319,986,1
6320,182,1
6321,453,1
6322,60,1
6323,591,1
6324,42,1
6325,681,1
6326,659,1
6327,681,1
6328,183,1
6329,76,1
6330,399,1
6331,457,1
6332,455,1
6333,517,1
6334,184,1
6335,885,1
6336,51,1
6337,788,1
6338,601,1
6339,1014,0
6340,845,1
6341,397,1
6342,724,1
6343,328,1
6344,207,1
6345,97,1
6346,216,1
6347,876,1
6348,926,1
6349,779,1
6350,736,1
6351,359,1
6352,141,1
6353,702,1
6354,423,1
6355,729,1
6356,77,1
6357,525,1
6358,140,1
6359,713,1
6360,200,1
6361,528,1
6362,722,1
6363,261,1
6364,427,1
6365,908,1
6366,289,1
6367,71,1
6368,868,1
6369,173,1
6370,118,1
6371,398,1
6372,233,1
6373,293,1
6374,584,1
6375,303,1
6376,544,1
6377,825,1
6378,493,1
6379,86,1
6380,657,1
6381,807,1
6382,274,1
6383,786,1
6384,657,1
6385,489,1
6386,381,1
6387,101,1
6388,1022,0
6389,875,1
6390,122,1
6391,619,1
6392,313,1
6393,827,1
6394,919,1
6395,113,1
6396,992,1
6397,715,1
6398,782,1
6399,427,1
6400,512,1
6401,135,1
6402,252,1
6403,495,1
6404,289,1
6405,727,1
6406,933,1
6407,742,1
6408,9,1
6409,327,1
6410,280,1
6411,55,1
6412,163,1
6413,747,1
6414,143,1
6415,670,1
6416,765,1
6417,35,1
6418,363,1
6419,819,1
6420,422,1
6421,53,1
6422,703,1
6423,866,1
6424,953,1
6425,622,1
6426,495,1
6427,939,1
6428,23,1
6429,128,1
6430,922,1
6431,584,1
6432,53,1
6433,281,1
6434,896,1
6435,235,1
6436,608,1
6437,45,1
6438,213,1
6439,89,1
6440,835,1
6441,144,1
6442,354,1
6443,846,1
6444,201,1
6445,570,1
6446,99,1
6447,322,1
6448,298,1
6449,911,1
6450,201,1
6451,832,1
6452,217,1
6453,501,1
6454,535,1
6455,952,1
6456,814,1
6457,983,1
6458,518,1
6459,112,1
6460,164,1
6461,205,1
6462,553,1
6463,494,1
6464,815,1
6465,466,1
6466,831,1
6467,503,1
6468,44,1
6469,162,1
6470,88,1
6471,784,1
6472,585,1
6473,83,1
6474,342,1
6475,730,1
6476,941,1
6477,901,1
6478,574,1
6479,529,1
6480,397,1
6481,311,1
6482,363,1
6483,600,1
6484,855,1
6485,473,1
6486,922,1
6487,863,1
6488,232,1
6489,945,1
6490,996,1
6491,136,1
6492,540,1
6493,193,1
6494,806,1
6495,915,1
6496,466,1
6497,503,1
6498,329,1
6499,24,1
6500,59,1
6501,637,1
6502,256,1
6503,373,1
6504,550,1
6505,572,1
6506,511,1
6507,120,1
6508,591,1
6509,906,1
6510,95,1
6511,848,1
6512,623,1
6513,168,1
6514,39,1
6515,505,1
6516,495,1
6517,971,1
6518,728,1
6519,127,1
6520,102,1
6521,295,1
6522,319,1
6523,564,1
6524,771,1
6525,227,1
6526,946,1
6527,180,1
6528,1009,0
6529,822,1
6530,306,1
6531,481,1
6532,128,1
6533,83,1
6534,1000,1
6535,761,1
6536,685,1
6537,955,1
6538,249,1
6539,594,1
6540,191,1
6541,209,1
6542,957,1
6543,38,1
6544,196,1
6545,621,1
6546,527,1
6547,832,1
6548,525,1
6549,182,1
6550,985,1
6551,206,1
6552,423,1
6553,940,1
6554,447,1
6555,135,1
6556,721,1
6557,314,1
6558,1001,0
6559,625,1
6560,53,1
6561,402,1
6562,944,1
6563,16,1
6564,344,1
6565,179,1
6566,586,1
6567,485,1
6568,548,1
6569,753,1
6570,599,1
6571,312,1
6572,652,1
6573,601,1
6574,363,1
6575,436,1
6576,526,1
6577,454,1
6578,123,1
6579,744,1
6580,589,1
6581,295,1
6582,174,1
6583,353,1
6584,485,1
6585,473,1
6586,410,1
6587,739,1
6588,571,1
6589,257,1
6590,77,1
6591,406,1
6592,694,1
6593,285,1
6594,217,1
6595,336,1
6596,552,1
6597,817,1
6598,215,1
6599,522,1
6600,806,1
6601,986,1
6602,715,1
6603,505,1
6604,636,1
6605,511,1
6606,176,1
6607,947,1
6608,769,1
6609,117,1
6610,586,1
6611,800,1
6612,733,1
6613,480,1
6614,64,1
6615,277,1
6616,784,1
6617,291,1
6618,478,1
6619,414,1
6620,31,1
6621,571,1
6622,467,1
6623,177,1
6624,911,1
6625,636,1
6626,1003,0
6627,327,1
6628,27,1
6629,878,1
6630,860,1
6631,434,1
6632,169,1
6633,950,1
6634,712,1
6635,134,1
6636,177,1
6637,421,1
6638,625,1
6639,137,1
6640,684,1
6641,950,1
6642,572,1
6643,167,1
6644,5,1
6645,399,1
6646,546,1
6647,345,1
6648,615,1
6649,923,1
6650,759,1
6651,499,1
6652,249,1
6653,968,1
6654,638,1
6655,717,1
6656,971,1
6657,213,1
6658,713,1
6659,361,1
6660,328,1
6661,729,1
6662,201,1
6663,145,1
6664,470,1
6665,237,1
6666,516,1
6667,111,1
6668,204,1
6669,958,1
6670,728,1
6671,695,1
6672,252,1
6673,435,1
6674,21,1
6675,543,1
6676,741,1
6677,368,1
6678,466,1
6679,816,1
6680,254,1
6681,68,1
6682,561,1
6683,655,1
6684,142,1
6685,593,1
6686,750,1
6687,975,1
6688,376,1
6689,40,1
6690,528,1
6691,120,1
6692,109,1
6693,880,1
6694,461,1
6695,516,1
6696,7,1
6697,879,1
6698,340,1
6699,727,1
6700,529,1
6701,603,1
6702,916,1
6703,779,1
6704,849,1
6705,862,1
6706,920,1
6707,685,1
6708,695,1
6709,131,1
6710,210,1
6711,501,1
6712,458,1
6713,326,1
6714,381,1
6715,908,1
6716,639,1
6717,850,1
6718,370,1
6719,584,1
6720,571,1
6721,21,1
6722,791,1
6723,46,1
6724,612,1
6725,941,1
6726,924,1
6727,588,1
6728,714,1
6729,617,1
6730,456,1
6731,748,1
6732,483,1
6733,297,1
6734,506,1
6735,508,1
6736,418,1
6737,550,1
6738,848,1
6739,59,1
6740,210,1
6741,647,1
6742,935,1
6743,615,1
6744,597,1
6745,187,1
6746,687,1
6747,481,1
6748,649,1
6749,743,1
6750,497,1
6751,894,1
6752,942,1
6753,228,1
6754,533,1
6755,725,1
6756,634,1
6757,804,1
6758,60,1
6759,383,1
6760,280,1
6761,463,1
6762,441,1
6763,937,1
6764,253,1
6765,515,1
6766,1000,1
6767,100,1
6768,90,1
6769,536,1
6770,531,1
6771,280,1
6772,135,1
6773,211,1
6774,237,1
6775,782,1
6776,218,1
6777,129,1
6778,581,1
6779,862,1
6780,1016,0
6781,872,1
6782,119,1
6783,934,1
6784,202,1
6785,310,1
6786,641,1
6787,928,1
6788,219,1
6789,108,1
6790,481,1
6791,7,1
6792,550,1
6793,701,1
6794,1005,0
6795,83,1
6796,937,1
6797,440,1
6798,624,1
6799,380,1
6800,747,1
6801,613,1
6802,867,1
6803,978,1
6804,214,1
6805,888,1
6806,765,1
6807,818,1
6808,809,1
6809,563,1
6810,12,1
6811,294,1
6812,461,1
6813,185,1
6814,429,1
6815,553,1
6816,45,1
6817,547,1
6818,779,1
6819,850,1
6820,125,1
6821,936,1
6822,785,1
6823,576,1
6824,851,1
6825,935,1
6826,104,1
6827,867,1
6828,177,1
6829,325,1
6830,823,1
6831,504,1
6832,440,1
6833,27,1
6834,97,1
6835,541,1
6836,263,1
6837,830,1
6838,846,1
6839,829,1
6840,742,1
6841,242,1
6842,158,1
6843,593,1
6844,641,1
6845,96,1
6846,340,1
6847,62,1
6848,311,1
6849,11,1
6850,459,1
6851,819,1
6852,754,1
6853,807,1
6854,234,1
6855,635,1
6856,413,1
6857,181,1
6858,189,1
6859,553,1
6860,81,1
6861,13,1
6862,646,1
6863,782,1
6864,912,1
6865,84,1
6866,857,1
6867,93,1
6868,980,1
6869,748,1
6870,893,1
6871,4,1
6872,170,1
6873,578,1
6874,443,1
6875,496,1
6876,868,1
6877,141,1
6878,960,1
6879,642,1
6880,3,1
6881,407,1
6882,363,1
6883,622,1
6884,624,1
6885,249,1
6886,74,1
6887,221,1
6888,882,1
6889,601,1
6890,824,1
6891,393,1
6892,1021,0
6893,543,1
6894,415,1
6895,762,1
6896,322,1
6897,801,1
6898,681,1
6899,287,1
6900,191,1
6901,773,1
6902,599,1
6903,147,1
6904,270,1
6905,446,1
6906,102,1
6907,354,1
6908,189,1
6909,614,1
6910,609,1
6911,893,1
6912,625,1
6913,55,1
6914,402,1
6915,652,1
6916,903,1
6917,637,1
6918,823,1
6919,497,1
6920,407,1
6921,856,1
6922,922,1
6923,286,1
6924,230,1
6925,970,1
6926,216,1
6927,266,1
6928,595,1
6929,516,1
6930,161,1
6931,489,1
6932,1001,0
6933,20,1
6934,168,1
6935,133,1
6936,775,1
6937,392,1
6938,920,1
6939,752,1
6940,378,1
6941,630,1
6942,547,1
6943,670,1
6944,731,1
6945,458,1
6946,1005,0
6947,729,1
6948,131,1
6949,297,1
6950,3,1
6951,347,1
6952,192,1
6953,165,1
6954,485,1
6955,686,1
6956,259,1
6957,511,1
6958,690,1
6959,809,1
6960,733,1
6961,236,1
6962,160,1
6963,392,1
6964,678,1
6965,536,1
6966,686,1
6967,830,1
6968,361,1
6969,373,1
6970,195,1
6971,918,1
6972,513,1
6973,101,1
6974,415,1
6975,945,1
6976,864,1
6977,166,1
6978,849,1
6979,445,1
6980,764,1
6981,783,1
6982,490,1
6983,344,1
6984,845,1
6985,663,1
6986,938,1
6987,629,1
6988,765,1
6989,24,1
6990,269,1
6991,647,1
6992,666,1
6993,291,1
6994,27,1
6995,290,1
6996,983,1
6997,810,1
6998,952,1
6999,546,1
7000,916,1
7001,935,1
7002,992,1
7003,331,1
7004,772,1
7005,1022,0
7006,229,1
7007,501,1
7008,835,1
7009,958,1
7010,102,1
7011,344,1
7012,616,1
7013,839,1
7014,760,1
7015,229,1
7016,364,1
7017,228,1
7018,335,1
7019,720,1
7020,443,1
7021,455,1
7022,116,1
7023,374,1
7024,1014,0
7025,31,1
7026,397,1
7027,654,1
7028,959,1
7029,656,1
7030,351,1
7031,220,1
7032,850,1
7033,715,1
7034,560,1
7035,424,1
7036,38,1
7037,567,1
7038,388,1
7039,18,1
7040,178,1
7041,598,1
7042,948,1
7043,238,1
7044,450,1
7045,899,1
7046,390,1
7047,410,1
7048,331,1
7049,751,1
7050,417,1
7051,18,1
7052,135,1
7053,553,1
7054,647,1
7055,833,1
7056,59,1
7057,481,1
7058,281,1
7059,923,1
7060,878,1
7061,90,1
7062,590,1
7063,112,1
7064,1018,0
7065,233,1
7066,219,1
7067,618,1
7068,701,1
7069,188,1
7070,140,1
7071,408,1
7072,468,1
7073,76,1
7074,500,1
7075,487,1
7076,527,1
7077,636,1
7078,36,1
7079,853,1
7080,185,1
7081,933,1
7082,699,1
7083,649,1
7084,844,1
7085,882,1
7086,322,1
7087,71,1
7088,138,1
7089,374,1
7090,815,1
7091,177,1
7092,838,1
7093,557,1
7094,857,1
7095,591,1
7096,491,1
7097,774,1
7098,243,1
7099,509,1
7100,176,1
7101,545,1
7102,896,1
7103,962,1
7104,16,1
7105,886,1
7106,3,1
7107,113,1
7108,649,1
7109,277,1
7110,770,1
7111,44,1
7112,117,1
7113,54,1
7114,198,1
7115,621,1
7116,74,1
7117,231,1
7118,539,1
7119,997,1
7120,974,1
7121,662,1
7122,266,1
7123,371,1
7124,355,1
7125,361,1
7126,982,1
7127,721,1
7128,77,1
7129,659,1
7130,624,1
7131,535,1
7132,776,1
7133,418,1
7134,224,1
7135,535,1
7136,603,1
7137,275,1
7138,53,1
7139,934,1
7140,860,1
7141,981,1
7142,68,1
7143,54,1
7144,64,1
7145,135,1
7146,713,1
7147,282,1
7148,972,1
7149,260,1
7150,903,1
7151,225,1
7152,287,1
7153,207,1
7154,76,1
7155,416,1
7156,285,1
7157,543,1
7158,215,1
7159,137,1
7160,577,1
7161,1012,0
7162,869,1
7163,177,1
7164,3,1
7165,239,1
7166,44,1
7167,304,1
7168,558,1
7169,549,1
7170,106,1
7171,51,1
7172,988,1
7173,493,1
7174,167,1
7175,886,1
7176,38,1
7177,588,1
7178,335,1
7179,258,1
7180,105,1
7181,609,1
7182,813,1
7183,822,1
7184,47,1
7185,42,1
7186,769,1
7187,935,1
7188,37,1
7189,86,1
7190,607,1
7191,458,1
7192,884,1
7193,674,1
7194,590,1
7195,353,1
7196,122,1
7197,924,1
7198,293,1
7199,1012,0
7200,463,1
7201,663,1
7202,117,1
7203,682,1
7204,872,1
7205,466,1
7206,310,1
7207,74,1
7208,106,1
7209,765,1
7210,997,1
7211,257,1
7212,64,1
7213,681,1
7214,218,1
7215,973,1
7216,290,1
7217,505,1
7218,516,1
7219,166,1
7220,801,1
7221,526,1
7222,808,1
7223,307,1
7224,477,1
7225,428,1
7226,223,1
7227,787,1
7228,782,1
7229,70,1
7230,907,1
7231,776,1
7232,327,1
7233,617,1
7234,590,1
7235,19,1
7236,183,1
7237,65,1
7238,43,1
7239,891,1
7240,621,1
7241,674,1
7242,847,1
7243,910,1
7244,415,1
7245,974,1
7246,16,1
7247,637,1
7248,314,1
7249,245,1
7250,327,1
7251,694,1
7252,91,1
7253,10,1
7254,53,1
7255,134,1
7256,280,1
7257,7,1
7258,514,1
7259,139,1
7260,98,1
7261,982,1
7262,523,1
7263,830,1
7264,480,1
7265,188,1
7266,417,1
7267,557,1
7268,577,1
7269,933,1
7270,776,1
7271,544,1
7272,776,1
7273,425,1
7274,229,1
7275,663,1
7276,410,1
7277,581,1
7278,216,1
7279,1000,1
7280,333,1
7281,285,1
7282,931,1
7283,773,1
7284,776,1
7285,67,1
7286,276,1
7287,75,1
7288,852,1
7289,673,1
7290,318,1
7291,450,1
7292,504,1
7293,156,1
7294,315,1
7295,326,1
7296,434,1
7297,400,1
7298,543,1
7299,41,1
7300,66,1
7301,380,1
7302,47,1
7303,285,1
7304,47,1
7305,298,1
7306,978,1
7307,392,1
7308,627,1
7309,355,1
7310,132,1
7311,620,1
7312,532,1
7313,643,1
7314,389,1
7315,654,1
7316,335,1
7317,824,1
7318,485,1
7319,969,1
7320,558,1
7321,198,1
7322,946,1
7323,574,1
7324,674,1
7325,489,1
7326,262,1
7327,172,1
7328,147,1
7329,482,1
7330,145,1
7331,598,1
7332,412,1
7333,321,1
7334,377,1
7335,733,1
7336,924,1
7337,22,1
7338,1021,0
7339,234,1
7340,735,1
7341,852,1
7342,354,1
7343,165,1
7344,502,1
7345,956,1
7346,688,1
7347,834,1
7348,966,1
7349,135,1
7350,756,1
7351,424,1
7352,949,1
7353,561,1
7354,371,1
7355,346,1
7356,61,1
7357,977,1
7358,524,1
7359,187,1
7360,120,1
7361,662,1
7362,868,1
7363,284,1
7364,15,1
7365,541,1
7366,718,1
7367,343,1
7368,714,1
7369,175,1
7370,750,1
7371,244,1
7372,47,1
7373,497,1
7374,11,1
7375,643,1
7376,571,1
7377,756,1
7378,717,1
7379,860,1
7380,435,1
7381,990,1
7382,4,1
7383,875,1
7384,299,1
7385,806,1
7386,1019,0
7387,901,1
7388,376,1
7389,220,1
7390,284,1
7391,317,1
7392,234,1
7393,126,1
7394,704,1
7395,653,1
7396,275,1
7397,908,1
7398,834,1
7399,795,1
7400,529,1
7401,955,1
7402,153,1
7403,469,1
7404,165,1
7405,116,1
7406,898,1
7407,960,1
7408,948,1
7409,768,1
7410,97,1
7411,444,1
7412,182,1
7413,1008,0
7414,278,1
7415,637,1
7416,762,1
7417,493,1
7418,100,1
7419,213,1
7420,831,1
7421,418,1
7422,496,1
7423,11,1
7424,829,1
7425,145,1
7426,883,1
7427,369,1
7428,80,1
7429,686,1
7430,233,1
7431,520,1
7432,1013,0
7433,737,1
7434,803,1
7435,342,1
7436,711,1
7437,647,1
7438,1009,0
7439,687,1
7440,547,1
7441,583,1
7442,52,1
7443,819,1
7444,876,1
7445,868,1
7446,329,1
7447,533,1
7448,598,1
7449,629,1
7450,912,1
7451,58,1
7452,318,1
7453,308,1
7454,377,1
7455,185,1
7456,223,1
7457,41,1
7458,666,1
7459,616,1
7460,770,1
7461,375,1
7462,494,1
7463,625,1
7464,517,1
7465,23,1
7466,526,1
7467,579,1
7468,776,1
7469,842,1
7470,833,1
7471,174,1
7472,868,1
7473,920,1
7474,527,1
7475,919,1
7476,392,1
7477,30,1
7478,678,1
7479,492,1
7480,207,1
7481,385,1
7482,637,1
7483,385,1
7484,284,1
7485,916,1
7486,117,1
7487,269,1
7488,147,1
7489,226,1
7490,385,1
7491,801,1
7492,379,1
7493,451,1
7494,405,1
7495,613,1
7496,301,1
7497,561,1
7498,537,1
7499,651,1
7500,684,1
7501,491,1
7502,192,1
7503,207,1
7504,721,1
7505,333,1
7506,252,1
7507,611,1
7508,634,1
7509,595,1
7510,332,1
7511,554,1
7512,383,1
7513,331,1
7514,389,1
7515,26,1
7516,975,1
7517,760,1
7518,213,1
7519,687,1
7520,116,1
7521,831,1
7522,345,1
7523,877,1
7524,878,1
7525,318,1
7526,921,1
7527,147,1
7528,222,1
7529,42,1
7530,1005,0
7531,636,1
7532,903,1
7533,989,1
7534,561,1
7535,176,1
7536,245,1
7537,802,1
7538,865,1
7539,333,1
7540,551,1
7541,301,1
7542,128,1
7543,989,1
7544,930,1
7545,20,1
7546,693,1
7547,191,1
7548,895,1
7549,730,1
7550,606,1
7551,454,1
7552,92,1
7553,975,1
7554,812,1
7555,275,1
7556,981,1
7557,130,1
7558,142,1
7559,803,1
7560,25,1
7561,123,1
7562,556,1
7563,404,1
7564,431,1
7565,723,1
7566,623,1
7567,5,1
7568,437,1
7569,489,1
7570,975,1
7571,711,1
7572,1009,0
7573,235,1
7574,190,1
7575,481,1
7576,638,1
7577,947,1
7578,500,1
7579,92,1
7580,661,1
7581,835,1
7582,802,1
7583,69,1
7584,566,1
7585,854,1
7586,944,1
7587,852,1
7588,620,1
7589,467,1
7590,317,1
7591,54,1
7592,771,1
7593,615,1
7594,1006,0
7595,568,1
7596,671,1
7597,283,1
7598,60,1
7599,356,1
7600,98,1
7601,117,1
7602,449,1
7603,504,1
7604,887,1
7605,351,1
7606,747,1
7607,481,1
7608,6,1
7609,499,1
7610,875,1
7611,252,1
7612,69,1
7613,805,1
7614,445,1
7615,429,1
7616,140,1
7617,114,1
7618,466,1
7619,993,1
7620,1018,0
7621,321,1
7622,299,1
7623,23,1
7624,146,1
7625,867,1
7626,762,1
7627,522,1
7628,423,1
7629,703,1
7630,931,1
7631,716,1
7632,815,1
7633,1008,0
7634,684,1
7635,870,1
7636,829,1
7637,286,1
7638,660,1
7639,580,1
7640,105,1
7641,952,1
7642,231,1
7643,43,1
7644,251,1
7645,907,1
7646,875,1
7647,173,1
7648,801,1
7649,913,1
7650,84,1
7651,565,1
7652,697,1
7653,161,1
7654,202,1
7655,509,1
7656,82,1
7657,225,1
7658,273,1
7659,674,1
7660,316,1
7661,804,1
7662,183,1
7663,713,1
7664,422,1
7665,167,1
7666,420,1
7667,536,1
7668,705,1
7669,627,1
7670,776,1
7671,772,1
7672,152,1
7673,748,1
7674,501,1
7675,745,1
7676,528,1
7677,1012,0
7678,752,1
7679,151,1
7680,317,1
7681,319,1
7682,661,1
7683,802,1
7684,593,1
7685,919,1
7686,226,1
7687,985,1
7688,760,1
7689,552,1
7690,591,1
7691,369,1
7692,101,1
7693,136,1
7694,991,1
7695,74,1
7696,300,1
7697,688,1
7698,680,1
7699,2,1
7700,144,1
7701,644,1
7702,675,1
7703,180,1
7704,918,1
7705,540,1
7706,690,1
7707,579,1
7708,1003,0
7709,631,1
7710,967,1
7711,371,1
7712,412,1
7713,149,1
7714,380,1
7715,551,1
7716,687,1
7717,740,1
7718,824,1
7719,928,1
7720,620,1
7721,901,1
7722,1019,0
7723,56,1
7724,297,1
7725,685,1
7726,422,1
7727,191,1
7728,779,1
7729,410,1
7730,515,1
7731,128,1
7732,210,1
7733,229,1
7734,486,1
7735,977,1
7736,518,1
7737,711,1
7738,108,1
7739,60,1
7740,255,1
7741,117,1
7742,784,1
7743,800,1
7744,263,1
7745,269,1
7746,346,1
7747,971,1
7748,562,1
7749,251,1
7750,9,1
7751,151,1
7752,871,1
7753,988,1
7754,217,1
7755,384,1
7756,782,1
7757,276,1
7758,274,1
7759,380,1
7760,872,1
7761,6,1
7762,845,1
7763,671,1
7764,700,1
7765,531,1
7766,641,1
7767,483,1
7768,482,1
7769,583,1
7770,722,1
7771,804,1
7772,523,1
7773,772,1
7774,308,1
7775,337,1
7776,574,1
7777,279,1
7778,73,1
7779,194,1
7780,40,1
7781,852,1
7782,370,1
7783,714,1
7784,989,1
7785,720,1
7786,691,1
7787,19,1
7788,334,1
7789,996,1
7790,768,1
7791,1000,1
7792,693,1
7793,881,1
7794,193,1
7795,582,1
7796,364,1
7797,582,1
7798,12,1
7799,274,1
7800,72,1
7801,681,1
7802,676,1
7803,679,1
7804,678,1
7805,495,1
7806,491,1
7807,1009,0
7808,182,1
7809,141,1
7810,42,1
7811,77,1
7812,612,1
7813,862,1
7814,370,1
7815,933,1
7816,126,1
7817,669,1
7818,1023,0
7819,531,1
7820,617,1
7821,654,1
7822,840,1
7823,602,1
7824,401,1
7825,18,1
7826,598,1
7827,661,1
7828,113,1
7829,307,1
7830,286,1
7831,1008,0
7832,138,1
7833,322,1
7834,861,1
7835,835,1
7836,306,1
7837,85,1
7838,974,1
7839,676,1
7840,328,1
7841,400,1
7842,253,1
7843,547,1
7844,953,1
7845,1015,0
7846,429,1
7847,990,1
7848,271,1
7849,942,1
7850,338,1
7851,302,1
7852,373,1
7853,681,1
7854,792,1
7855,110,1
7856,6,1
7857,211,1
7858,58,1
7859,788,1
7860,852,1
7861,938,1
7862,977,1
7863,844,1
7864,992,1
7865,941,1
7866,288,1
7867,685,1
7868,295,1
7869,339,1
7870,247,1
7871,716,1
7872,327,1
7873,88,1
7874,31,1
7875,322,1
7876,911,1
7877,369,1
7878,689,1
7879,91,1
7880,697,1
7881,779,1
7882,122,1
7883,212,1
7884,848,1
7885,863,1
7886,251,1
7887,496,1
7888,1021,0
7889,688,1
7890,769,1
7891,174,1
7892,187,1
7893,703,1
7894,337,1
7895,477,1
7896,881,1
7897,751,1
7898,873,1
7899,374,1
7900,311,1
7901,312,1
7902,690,1
7903,488,1
7904,659,1
7905,689,1
7906,691,1
7907,2,1
7908,393,1
7909,355,1
7910,189,1
7911,609,1
7912,569,1
7913,484,1
7914,232,1
7915,998,1
7916,478,1
7917,734,1
7918,974,1
7919,66,1
7920,115,1
7921,683,1
7922,329,1
7923,867,1
7924,433,1
7925,715,1
7926,280,1
7927,471,1
7928,736,1
7929,924,1
7930,327,1
7931,950,1
7932,890,1
7933,690,1
7934,597,1
7935,841,1
7936,722,1
7937,696,1
7938,633,1
7939,707,1
7940,899,1
7941,58,1
7942,817,1
7943,668,1
7944,372,1
7945,804,1
7946,1011,0
7947,464,1
7948,289,1
7949,462,1
7950,591,1
7951,603,1
7952,609,1
7953,494,1
7954,754,1
7955,134,1
7956,910,1
7957,432,1
7958,897,1
7959,324,1
7960,534,1
7961,936,1
7962,661,1
7963,814,1
7964,577,1
7965,786,1
7966,172,1
7967,604,1
7968,802,1
7969,1001,0
7970,632,1
7971,616,1
7972,107,1
7973,91,1
7974,118,1
7975,96,1
7976,41,1
7977,864,1
7978,515,1
7979,183,1
7980,286,1
7981,760,1
7982,751,1
7983,170,1
7984,727,1
7985,651,1
7986,416,1
7987,837,1
7988,284,1
7989,256,1
7990,72,1
7991,837,1
7992,494,1
7993,10,1
7994,504,1
7995,896,1
7996,454,1
7997,547,1
7998,223,1
7999,781,1
8000,80,1
8001,680,1
8002,214,1
8003,539,1
8004,727,1
8005,577,1
8006,166,1
8007,500,1
8008,822,1
8009,685,1
8010,812,1
8011,938,1
8012,1008,0
8013,905,1
8014,103,1
8015,912,1
8016,768,1
8017,181,1
8018,743,1
8019,278,1
8020,865,1
8021,582,1
8022,153,1
8023,638,1
8024,69,1
8025,303,1
8026,593,1
8027,339,1
8028,579,1
8029,826,1
8030,351,1
8031,817,1
8032,713,1
8033,738,1
8034,802,1
8035,165,1
8036,372,1
8037,1002,0
8038,856,1
8039,68,1
8040,21,1
8041,605,1
8042,85,1
8043,923,1
8044,362,1
8045,712,1
8046,82,1
8047,861,1
8048,886,1
8049,334,1
8050,749,1
8051,474,1
8052,850,1
8053,981,1
8054,240,1
8055,379,1
8056,88,1
8057,393,1
8058,221,1
8059,401,1
8060,538,1
8061,348,1
8062,805,1
8063,314,1
8064,303,1
8065,485,1
8066,15,1
8067,699,1
8068,147,1
8069,528,1
8070,262,1
8071,699,1
8072,424,1
8073,616,1
8074,486,1
8075,219,1
8076,865,1
8077,430,1
8078,956,1
8079,891,1
8080,621,1
8081,689,1
8082,451,1
8083,381,1
8084,71,1
8085,1024,0
8086,45,1
8087,997,1
8088,544,1
8089,952,1
8090,861,1
8091,80,1
8092,1003,0
8093,1002,0
8094,76,1
8095,55,1
8096,410,1
8097,113,1
8098,927,1
8099,611,1
8100,284,1
8101,368,1
8102,817,1
8103,477,1
